IDs,pair,both_parsed,full_match,ligand_internal_match,metal_shell_match,mismatch_class
ABIJEA,CSD / Hückel(DFT),0,,,,
ABIJEA,NBO(DFT) / Hückel(DFT),0,,,,
ABIKAY,ILP / CSD,1,1,1,1,full_match
ABIKAY,ILP / NBO(DFT),1,1,1,1,full_match
ABIKAY,ILP / Hückel(DFT),1,1,1,1,full_match
ABIKAY,CSD / NBO(DFT),1,1,1,1,full_match
ABIKAY,CSD / Hückel(DFT),1,1,1,1,full_match
ABIKAY,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABIKOM,ILP / CSD,1,0,1,0,metal_only
ABIKOM,ILP / NBO(DFT),0,,,,
ABIKOM,ILP / Hückel(DFT),1,0,1,0,metal_only
ABIKOM,CSD / NBO(DFT),0,,,,
ABIKOM,CSD / Hückel(DFT),1,1,1,1,full_match
ABIKOM,NBO(DFT) / Hückel(DFT),0,,,,
ABIKUS,ILP / CSD,1,0,1,0,metal_only
ABIKUS,ILP / NBO(DFT),0,,,,
ABIKUS,ILP / Hückel(DFT),1,0,1,0,metal_only
ABIKUS,CSD / NBO(DFT),0,,,,
ABIKUS,CSD / Hückel(DFT),1,1,1,1,full_match
ABIKUS,NBO(DFT) / Hückel(DFT),0,,,,
ABIPAE,ILP / CSD,1,1,1,1,full_match
ABIPAE,ILP / NBO(DFT),1,1,1,1,full_match
ABIPAE,ILP / Hückel(DFT),1,1,1,1,full_match
ABIPAE,CSD / NBO(DFT),1,1,1,1,full_match
ABIPAE,CSD / Hückel(DFT),1,1,1,1,full_match
ABIPAE,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABIPEI,ILP / CSD,1,1,1,1,full_match
ABIPEI,ILP / NBO(DFT),0,,,,
ABIPEI,ILP / Hückel(DFT),1,1,1,1,full_match
ABIPEI,CSD / NBO(DFT),0,,,,
ABIPEI,CSD / Hückel(DFT),1,1,1,1,full_match
ABIPEI,NBO(DFT) / Hückel(DFT),0,,,,
ABIQIN,ILP / CSD,1,1,1,1,full_match
ABIQIN,ILP / NBO(DFT),1,1,1,1,full_match
ABIQIN,ILP / Hückel(DFT),1,1,1,1,full_match
ABIQIN,CSD / NBO(DFT),1,1,1,1,full_match
ABIQIN,CSD / Hückel(DFT),1,1,1,1,full_match
ABIQIN,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABIQOR,ILP / CSD,1,0,1,0,metal_only
ABIQOR,ILP / NBO(DFT),1,0,1,0,metal_only
ABIQOR,ILP / Hückel(DFT),1,0,1,0,metal_only
ABIQOR,CSD / NBO(DFT),1,1,1,1,full_match
ABIQOR,CSD / Hückel(DFT),1,1,1,1,full_match
ABIQOR,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABIQUX,ILP / CSD,1,0,1,0,metal_only
ABIQUX,ILP / NBO(DFT),1,0,1,0,metal_only
ABIQUX,ILP / Hückel(DFT),1,0,1,0,metal_only
ABIQUX,CSD / NBO(DFT),1,1,1,1,full_match
ABIQUX,CSD / Hückel(DFT),1,1,1,1,full_match
ABIQUX,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABIRIO,ILP / CSD,0,,,,
ABIRIO,ILP / NBO(DFT),1,1,1,1,full_match
ABIRIO,ILP / Hückel(DFT),1,1,1,1,full_match
ABIRIO,CSD / NBO(DFT),0,,,,
ABIRIO,CSD / Hückel(DFT),0,,,,
ABIRIO,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABIROU,ILP / CSD,0,,,,
ABIROU,ILP / NBO(DFT),1,1,1,1,full_match
ABIROU,ILP / Hückel(DFT),1,1,1,1,full_match
ABIROU,CSD / NBO(DFT),0,,,,
ABIROU,CSD / Hückel(DFT),0,,,,
ABIROU,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABIRUA,ILP / CSD,0,,,,
ABIRUA,ILP / NBO(DFT),0,,,,
ABIRUA,ILP / Hückel(DFT),1,1,1,1,full_match
ABIRUA,CSD / NBO(DFT),0,,,,
ABIRUA,CSD / Hückel(DFT),0,,,,
ABIRUA,NBO(DFT) / Hückel(DFT),0,,,,
ABISAH,ILP / CSD,0,,,,
ABISAH,ILP / NBO(DFT),1,1,1,1,full_match
ABISAH,ILP / Hückel(DFT),1,1,1,1,full_match
ABISAH,CSD / NBO(DFT),0,,,,
ABISAH,CSD / Hückel(DFT),0,,,,
ABISAH,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABISAI,ILP / CSD,1,1,1,1,full_match
ABISAI,ILP / NBO(DFT),0,,,,
ABISAI,ILP / Hückel(DFT),1,1,1,1,full_match
ABISAI,CSD / NBO(DFT),0,,,,
ABISAI,CSD / Hückel(DFT),1,1,1,1,full_match
ABISAI,NBO(DFT) / Hückel(DFT),0,,,,
ABISEL,ILP / CSD,0,,,,
ABISEL,ILP / NBO(DFT),1,1,1,1,full_match
ABISEL,ILP / Hückel(DFT),1,1,1,1,full_match
ABISEL,CSD / NBO(DFT),0,,,,
ABISEL,CSD / Hückel(DFT),0,,,,
ABISEL,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABISEM,ILP / CSD,1,1,1,1,full_match
ABISEM,ILP / NBO(DFT),0,,,,
ABISEM,ILP / Hückel(DFT),1,1,1,1,full_match
ABISEM,CSD / NBO(DFT),0,,,,
ABISEM,CSD / Hückel(DFT),1,1,1,1,full_match
ABISEM,NBO(DFT) / Hückel(DFT),0,,,,
ABISIO,ILP / CSD,1,1,1,1,full_match
ABISIO,ILP / NBO(DFT),1,1,1,1,full_match
ABISIO,ILP / Hückel(DFT),1,1,1,1,full_match
ABISIO,CSD / NBO(DFT),1,1,1,1,full_match
ABISIO,CSD / Hückel(DFT),1,1,1,1,full_match
ABISIO,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABISIQ,ILP / CSD,1,1,1,1,full_match
ABISIQ,ILP / NBO(DFT),0,,,,
ABISIQ,ILP / Hückel(DFT),1,1,1,1,full_match
ABISIQ,CSD / NBO(DFT),0,,,,
ABISIQ,CSD / Hückel(DFT),1,1,1,1,full_match
ABISIQ,NBO(DFT) / Hückel(DFT),0,,,,
ABISOW,ILP / CSD,1,1,1,1,full_match
ABISOW,ILP / NBO(DFT),0,,,,
ABISOW,ILP / Hückel(DFT),1,1,1,1,full_match
ABISOW,CSD / NBO(DFT),0,,,,
ABISOW,CSD / Hückel(DFT),1,1,1,1,full_match
ABISOW,NBO(DFT) / Hückel(DFT),0,,,,
ABISUC,ILP / CSD,1,1,1,1,full_match
ABISUC,ILP / NBO(DFT),0,,,,
ABISUC,ILP / Hückel(DFT),1,1,1,1,full_match
ABISUC,CSD / NBO(DFT),0,,,,
ABISUC,CSD / Hückel(DFT),1,1,1,1,full_match
ABISUC,NBO(DFT) / Hückel(DFT),0,,,,
ABITAJ,ILP / CSD,1,1,1,1,full_match
ABITAJ,ILP / NBO(DFT),0,,,,
ABITAJ,ILP / Hückel(DFT),1,1,1,1,full_match
ABITAJ,CSD / NBO(DFT),0,,,,
ABITAJ,CSD / Hückel(DFT),1,1,1,1,full_match
ABITAJ,NBO(DFT) / Hückel(DFT),0,,,,
ABITEM,ILP / CSD,1,1,1,1,full_match
ABITEM,ILP / NBO(DFT),1,1,1,1,full_match
ABITEM,ILP / Hückel(DFT),1,1,1,1,full_match
ABITEM,CSD / NBO(DFT),1,1,1,1,full_match
ABITEM,CSD / Hückel(DFT),1,1,1,1,full_match
ABITEM,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABITEN,ILP / CSD,1,1,1,1,full_match
ABITEN,ILP / NBO(DFT),1,1,1,1,full_match
ABITEN,ILP / Hückel(DFT),1,1,1,1,full_match
ABITEN,CSD / NBO(DFT),1,1,1,1,full_match
ABITEN,CSD / Hückel(DFT),1,1,1,1,full_match
ABITEN,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABIVAK,ILP / CSD,1,1,1,1,full_match
ABIVAK,ILP / NBO(DFT),1,1,1,1,full_match
ABIVAK,ILP / Hückel(DFT),1,1,1,1,full_match
ABIVAK,CSD / NBO(DFT),1,1,1,1,full_match
ABIVAK,CSD / Hückel(DFT),1,1,1,1,full_match
ABIVAK,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABIWUD,ILP / CSD,1,1,1,1,full_match
ABIWUD,ILP / NBO(DFT),1,1,1,1,full_match
ABIWUD,ILP / Hückel(DFT),1,1,1,1,full_match
ABIWUD,CSD / NBO(DFT),1,1,1,1,full_match
ABIWUD,CSD / Hückel(DFT),1,1,1,1,full_match
ABIWUD,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABIWUE,ILP / CSD,1,1,1,1,full_match
ABIWUE,ILP / NBO(DFT),1,1,1,1,full_match
ABIWUE,ILP / Hückel(DFT),1,1,1,1,full_match
ABIWUE,CSD / NBO(DFT),1,1,1,1,full_match
ABIWUE,CSD / Hückel(DFT),1,1,1,1,full_match
ABIWUE,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABIZIW,ILP / CSD,1,1,1,1,full_match
ABIZIW,ILP / NBO(DFT),1,1,1,1,full_match
ABIZIW,ILP / Hückel(DFT),1,1,1,1,full_match
ABIZIW,CSD / NBO(DFT),1,1,1,1,full_match
ABIZIW,CSD / Hückel(DFT),1,1,1,1,full_match
ABIZIW,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABOBEA,ILP / CSD,1,1,1,1,full_match
ABOBEA,ILP / NBO(DFT),1,1,1,1,full_match
ABOBEA,ILP / Hückel(DFT),1,1,1,1,full_match
ABOBEA,CSD / NBO(DFT),1,1,1,1,full_match
ABOBEA,CSD / Hückel(DFT),1,1,1,1,full_match
ABOBEA,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABOBIE,ILP / CSD,1,1,1,1,full_match
ABOBIE,ILP / NBO(DFT),1,1,1,1,full_match
ABOBIE,ILP / Hückel(DFT),1,1,1,1,full_match
ABOBIE,CSD / NBO(DFT),1,1,1,1,full_match
ABOBIE,CSD / Hückel(DFT),1,1,1,1,full_match
ABOBIE,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABOBOK,ILP / CSD,1,1,1,1,full_match
ABOBOK,ILP / NBO(DFT),1,1,1,1,full_match
ABOBOK,ILP / Hückel(DFT),1,1,1,1,full_match
ABOBOK,CSD / NBO(DFT),1,1,1,1,full_match
ABOBOK,CSD / Hückel(DFT),1,1,1,1,full_match
ABOBOK,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABODUS,ILP / CSD,0,,,,
ABODUS,ILP / NBO(DFT),1,1,1,1,full_match
ABODUS,ILP / Hückel(DFT),1,1,1,1,full_match
ABODUS,CSD / NBO(DFT),0,,,,
ABODUS,CSD / Hückel(DFT),0,,,,
ABODUS,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABOFAA,ILP / CSD,1,1,1,1,full_match
ABOFAA,ILP / NBO(DFT),1,1,1,1,full_match
ABOFAA,ILP / Hückel(DFT),1,1,1,1,full_match
ABOFAA,CSD / NBO(DFT),1,1,1,1,full_match
ABOFAA,CSD / Hückel(DFT),1,1,1,1,full_match
ABOFAA,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABOFAZ,ILP / CSD,1,1,1,1,full_match
ABOFAZ,ILP / NBO(DFT),1,1,1,1,full_match
ABOFAZ,ILP / Hückel(DFT),1,1,1,1,full_match
ABOFAZ,CSD / NBO(DFT),1,1,1,1,full_match
ABOFAZ,CSD / Hückel(DFT),1,1,1,1,full_match
ABOFAZ,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABOJOT,ILP / CSD,1,1,1,1,full_match
ABOJOT,ILP / NBO(DFT),1,1,1,1,full_match
ABOJOT,ILP / Hückel(DFT),1,1,1,1,full_match
ABOJOT,CSD / NBO(DFT),1,1,1,1,full_match
ABOJOT,CSD / Hückel(DFT),1,1,1,1,full_match
ABOJOT,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABOMAI,ILP / CSD,1,0,1,0,metal_only
ABOMAI,ILP / NBO(DFT),0,,,,
ABOMAI,ILP / Hückel(DFT),1,1,1,1,full_match
ABOMAI,CSD / NBO(DFT),0,,,,
ABOMAI,CSD / Hückel(DFT),1,0,1,0,metal_only
ABOMAI,NBO(DFT) / Hückel(DFT),0,,,,
ABOPOX,ILP / CSD,1,1,1,1,full_match
ABOPOX,ILP / NBO(DFT),0,,,,
ABOPOX,ILP / Hückel(DFT),1,1,1,1,full_match
ABOPOX,CSD / NBO(DFT),0,,,,
ABOPOX,CSD / Hückel(DFT),1,1,1,1,full_match
ABOPOX,NBO(DFT) / Hückel(DFT),0,,,,
ABOQUE,ILP / CSD,1,1,1,1,full_match
ABOQUE,ILP / NBO(DFT),1,1,1,1,full_match
ABOQUE,ILP / Hückel(DFT),1,1,1,1,full_match
ABOQUE,CSD / NBO(DFT),1,1,1,1,full_match
ABOQUE,CSD / Hückel(DFT),1,1,1,1,full_match
ABOQUE,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABOSUH,ILP / CSD,1,1,1,1,full_match
ABOSUH,ILP / NBO(DFT),1,1,1,1,full_match
ABOSUH,ILP / Hückel(DFT),1,1,1,1,full_match
ABOSUH,CSD / NBO(DFT),1,1,1,1,full_match
ABOSUH,CSD / Hückel(DFT),1,1,1,1,full_match
ABOSUH,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABOTNI,ILP / CSD,1,1,1,1,full_match
ABOTNI,ILP / NBO(DFT),1,0,1,0,metal_only
ABOTNI,ILP / Hückel(DFT),1,1,1,1,full_match
ABOTNI,CSD / NBO(DFT),1,0,1,0,metal_only
ABOTNI,CSD / Hückel(DFT),1,1,1,1,full_match
ABOTNI,NBO(DFT) / Hückel(DFT),1,0,1,0,metal_only
ABOWOF,ILP / CSD,0,,,,
ABOWOF,ILP / NBO(DFT),1,1,1,1,full_match
ABOWOF,ILP / Hückel(DFT),1,1,1,1,full_match
ABOWOF,CSD / NBO(DFT),0,,,,
ABOWOF,CSD / Hückel(DFT),0,,,,
ABOWOF,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABOXIB,ILP / CSD,1,1,1,1,full_match
ABOXIB,ILP / NBO(DFT),0,,,,
ABOXIB,ILP / Hückel(DFT),1,0,0,1,ligand_only_or_same-element-metal_ambiguity
ABOXIB,CSD / NBO(DFT),0,,,,
ABOXIB,CSD / Hückel(DFT),1,0,0,1,ligand_only_or_same-element-metal_ambiguity
ABOXIB,NBO(DFT) / Hückel(DFT),0,,,,
ABOXIY,ILP / CSD,1,1,1,1,full_match
ABOXIY,ILP / NBO(DFT),0,,,,
ABOXIY,ILP / Hückel(DFT),1,1,1,1,full_match
ABOXIY,CSD / NBO(DFT),0,,,,
ABOXIY,CSD / Hückel(DFT),1,1,1,1,full_match
ABOXIY,NBO(DFT) / Hückel(DFT),0,,,,
ABOXOG,ILP / CSD,1,1,1,1,full_match
ABOXOG,ILP / NBO(DFT),1,1,1,1,full_match
ABOXOG,ILP / Hückel(DFT),1,1,1,1,full_match
ABOXOG,CSD / NBO(DFT),1,1,1,1,full_match
ABOXOG,CSD / Hückel(DFT),1,1,1,1,full_match
ABOXOG,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABOXOH,ILP / CSD,1,0,1,0,metal_only
ABOXOH,ILP / NBO(DFT),0,,,,
ABOXOH,ILP / Hückel(DFT),1,0,1,0,metal_only
ABOXOH,CSD / NBO(DFT),0,,,,
ABOXOH,CSD / Hückel(DFT),1,1,1,1,full_match
ABOXOH,NBO(DFT) / Hückel(DFT),0,,,,
ABOYAT,ILP / CSD,1,1,1,1,full_match
ABOYAT,ILP / NBO(DFT),1,1,1,1,full_match
ABOYAT,ILP / Hückel(DFT),1,1,1,1,full_match
ABOYAT,CSD / NBO(DFT),1,1,1,1,full_match
ABOYAT,CSD / Hückel(DFT),1,1,1,1,full_match
ABOYAT,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABOZEW,ILP / CSD,1,1,1,1,full_match
ABOZEW,ILP / NBO(DFT),0,,,,
ABOZEW,ILP / Hückel(DFT),1,1,1,1,full_match
ABOZEW,CSD / NBO(DFT),0,,,,
ABOZEW,CSD / Hückel(DFT),1,1,1,1,full_match
ABOZEW,NBO(DFT) / Hückel(DFT),0,,,,
ABOZOH,ILP / CSD,1,1,1,1,full_match
ABOZOH,ILP / NBO(DFT),1,1,1,1,full_match
ABOZOH,ILP / Hückel(DFT),1,1,1,1,full_match
ABOZOH,CSD / NBO(DFT),1,1,1,1,full_match
ABOZOH,CSD / Hückel(DFT),1,1,1,1,full_match
ABOZOH,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABUBOO,ILP / CSD,1,1,1,1,full_match
ABUBOO,ILP / NBO(DFT),0,,,,
ABUBOO,ILP / Hückel(DFT),1,1,1,1,full_match
ABUBOO,CSD / NBO(DFT),0,,,,
ABUBOO,CSD / Hückel(DFT),1,1,1,1,full_match
ABUBOO,NBO(DFT) / Hückel(DFT),0,,,,
ABUDOS,ILP / CSD,1,1,1,1,full_match
ABUDOS,ILP / NBO(DFT),1,1,1,1,full_match
ABUDOS,ILP / Hückel(DFT),1,1,1,1,full_match
ABUDOS,CSD / NBO(DFT),1,1,1,1,full_match
ABUDOS,CSD / Hückel(DFT),1,1,1,1,full_match
ABUDOS,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABUFAE,ILP / CSD,1,1,1,1,full_match
ABUFAE,ILP / NBO(DFT),1,1,1,1,full_match
ABUFAE,ILP / Hückel(DFT),1,1,1,1,full_match
ABUFAE,CSD / NBO(DFT),1,1,1,1,full_match
ABUFAE,CSD / Hückel(DFT),1,1,1,1,full_match
ABUFAE,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABUFIM,ILP / CSD,1,1,1,1,full_match
ABUFIM,ILP / NBO(DFT),1,1,1,1,full_match
ABUFIM,ILP / Hückel(DFT),1,1,1,1,full_match
ABUFIM,CSD / NBO(DFT),1,1,1,1,full_match
ABUFIM,CSD / Hückel(DFT),1,1,1,1,full_match
ABUFIM,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABUFOS,ILP / CSD,1,1,1,1,full_match
ABUFOS,ILP / NBO(DFT),1,1,1,1,full_match
ABUFOS,ILP / Hückel(DFT),1,1,1,1,full_match
ABUFOS,CSD / NBO(DFT),1,1,1,1,full_match
ABUFOS,CSD / Hückel(DFT),1,1,1,1,full_match
ABUFOS,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABUFUY,ILP / CSD,1,1,1,1,full_match
ABUFUY,ILP / NBO(DFT),1,1,1,1,full_match
ABUFUY,ILP / Hückel(DFT),1,1,1,1,full_match
ABUFUY,CSD / NBO(DFT),1,1,1,1,full_match
ABUFUY,CSD / Hückel(DFT),1,1,1,1,full_match
ABUFUY,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABUJEN,ILP / CSD,1,1,1,1,full_match
ABUJEN,ILP / NBO(DFT),0,,,,
ABUJEN,ILP / Hückel(DFT),1,1,1,1,full_match
ABUJEN,CSD / NBO(DFT),0,,,,
ABUJEN,CSD / Hückel(DFT),1,1,1,1,full_match
ABUJEN,NBO(DFT) / Hückel(DFT),0,,,,
ABUKAM,ILP / CSD,1,1,1,1,full_match
ABUKAM,ILP / NBO(DFT),1,1,1,1,full_match
ABUKAM,ILP / Hückel(DFT),1,1,1,1,full_match
ABUKAM,CSD / NBO(DFT),1,1,1,1,full_match
ABUKAM,CSD / Hückel(DFT),1,1,1,1,full_match
ABUKAM,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABUMUH,ILP / CSD,1,0,1,1,metal_only
ABUMUH,ILP / NBO(DFT),0,,,,
ABUMUH,ILP / Hückel(DFT),1,1,1,1,full_match
ABUMUH,CSD / NBO(DFT),0,,,,
ABUMUH,CSD / Hückel(DFT),1,0,1,1,metal_only
ABUMUH,NBO(DFT) / Hückel(DFT),0,,,,
ABUPIX,ILP / CSD,1,1,1,1,full_match
ABUPIX,ILP / NBO(DFT),1,1,1,1,full_match
ABUPIX,ILP / Hückel(DFT),1,1,1,1,full_match
ABUPIX,CSD / NBO(DFT),1,1,1,1,full_match
ABUPIX,CSD / Hückel(DFT),1,1,1,1,full_match
ABUPIX,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABUSAU,ILP / CSD,1,1,1,1,full_match
ABUSAU,ILP / NBO(DFT),1,1,1,1,full_match
ABUSAU,ILP / Hückel(DFT),1,1,1,1,full_match
ABUSAU,CSD / NBO(DFT),1,1,1,1,full_match
ABUSAU,CSD / Hückel(DFT),1,1,1,1,full_match
ABUSAU,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABUSEW,ILP / CSD,1,1,1,1,full_match
ABUSEW,ILP / NBO(DFT),1,1,1,1,full_match
ABUSEW,ILP / Hückel(DFT),1,1,1,1,full_match
ABUSEW,CSD / NBO(DFT),1,1,1,1,full_match
ABUSEW,CSD / Hückel(DFT),1,1,1,1,full_match
ABUSEW,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABUTIB,ILP / CSD,0,,,,
ABUTIB,ILP / NBO(DFT),0,,,,
ABUTIB,ILP / Hückel(DFT),1,1,1,1,full_match
ABUTIB,CSD / NBO(DFT),0,,,,
ABUTIB,CSD / Hückel(DFT),0,,,,
ABUTIB,NBO(DFT) / Hückel(DFT),0,,,,
ABUTOH,ILP / CSD,0,,,,
ABUTOH,ILP / NBO(DFT),1,1,1,1,full_match
ABUTOH,ILP / Hückel(DFT),1,1,1,1,full_match
ABUTOH,CSD / NBO(DFT),0,,,,
ABUTOH,CSD / Hückel(DFT),0,,,,
ABUTOH,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABUVUP,ILP / CSD,1,1,1,1,full_match
ABUVUP,ILP / NBO(DFT),1,1,1,1,full_match
ABUVUP,ILP / Hückel(DFT),1,1,1,1,full_match
ABUVUP,CSD / NBO(DFT),1,1,1,1,full_match
ABUVUP,CSD / Hückel(DFT),1,1,1,1,full_match
ABUVUP,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABUWEZ,ILP / CSD,1,1,1,1,full_match
ABUWEZ,ILP / NBO(DFT),1,1,1,1,full_match
ABUWEZ,ILP / Hückel(DFT),1,1,1,1,full_match
ABUWEZ,CSD / NBO(DFT),1,1,1,1,full_match
ABUWEZ,CSD / Hückel(DFT),1,1,1,1,full_match
ABUWEZ,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABUXIF,ILP / CSD,1,1,1,1,full_match
ABUXIF,ILP / NBO(DFT),1,1,1,1,full_match
ABUXIF,ILP / Hückel(DFT),1,1,1,1,full_match
ABUXIF,CSD / NBO(DFT),1,1,1,1,full_match
ABUXIF,CSD / Hückel(DFT),1,1,1,1,full_match
ABUXIF,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ABUYAX,ILP / CSD,1,1,1,1,full_match
ABUYAX,ILP / NBO(DFT),1,1,1,1,full_match
ABUYAX,ILP / Hückel(DFT),1,1,1,1,full_match
ABUYAX,CSD / NBO(DFT),1,1,1,1,full_match
ABUYAX,CSD / Hückel(DFT),1,1,1,1,full_match
ABUYAX,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ACACEM,ILP / CSD,1,1,1,1,full_match
ACACEM,ILP / NBO(DFT),1,1,1,1,full_match
ACACEM,ILP / Hückel(DFT),1,1,1,1,full_match
ACACEM,CSD / NBO(DFT),1,1,1,1,full_match
ACACEM,CSD / Hückel(DFT),1,1,1,1,full_match
ACACEM,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ACADCO,ILP / CSD,0,,,,
ACADCO,ILP / NBO(DFT),1,0,1,0,metal_only
ACADCO,ILP / Hückel(DFT),1,1,1,1,full_match
ACADCO,CSD / NBO(DFT),0,,,,
ACADCO,CSD / Hückel(DFT),0,,,,
ACADCO,NBO(DFT) / Hückel(DFT),1,0,1,0,metal_only
ACAFUI,ILP / CSD,1,0,1,0,metal_only
ACAFUI,ILP / NBO(DFT),1,0,1,0,metal_only
ACAFUI,ILP / Hückel(DFT),1,0,1,0,metal_only
ACAFUI,CSD / NBO(DFT),1,0,1,0,metal_only
ACAFUI,CSD / Hückel(DFT),1,0,1,0,metal_only
ACAFUI,NBO(DFT) / Hückel(DFT),1,0,1,0,metal_only
ACALOI,ILP / CSD,0,,,,
ACALOI,ILP / NBO(DFT),1,1,1,1,full_match
ACALOI,ILP / Hückel(DFT),1,1,1,1,full_match
ACALOI,CSD / NBO(DFT),0,,,,
ACALOI,CSD / Hückel(DFT),0,,,,
ACALOI,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ACAPDA,ILP / CSD,0,,,,
ACAPDA,ILP / NBO(DFT),1,1,1,1,full_match
ACAPDA,ILP / Hückel(DFT),1,1,1,1,full_match
ACAPDA,CSD / NBO(DFT),0,,,,
ACAPDA,CSD / Hückel(DFT),0,,,,
ACAPDA,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ACAPUQ,ILP / CSD,1,1,1,1,full_match
ACAPUQ,ILP / NBO(DFT),1,1,1,1,full_match
ACAPUQ,ILP / Hückel(DFT),1,1,1,1,full_match
ACAPUQ,CSD / NBO(DFT),1,1,1,1,full_match
ACAPUQ,CSD / Hückel(DFT),1,1,1,1,full_match
ACAPUQ,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ACAQIE,ILP / CSD,1,1,1,1,full_match
ACAQIE,ILP / NBO(DFT),1,1,1,1,full_match
ACAQIE,ILP / Hückel(DFT),1,1,1,1,full_match
ACAQIE,CSD / NBO(DFT),1,1,1,1,full_match
ACAQIE,CSD / Hückel(DFT),1,1,1,1,full_match
ACAQIE,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ACAQOK,ILP / CSD,1,1,1,1,full_match
ACAQOK,ILP / NBO(DFT),1,0,1,0,metal_only
ACAQOK,ILP / Hückel(DFT),1,1,1,1,full_match
ACAQOK,CSD / NBO(DFT),1,0,1,0,metal_only
ACAQOK,CSD / Hückel(DFT),1,1,1,1,full_match
ACAQOK,NBO(DFT) / Hückel(DFT),1,0,1,0,metal_only
ACARAZ,ILP / CSD,1,1,1,1,full_match
ACARAZ,ILP / NBO(DFT),1,1,1,1,full_match
ACARAZ,ILP / Hückel(DFT),1,1,1,1,full_match
ACARAZ,CSD / NBO(DFT),1,1,1,1,full_match
ACARAZ,CSD / Hückel(DFT),1,1,1,1,full_match
ACARAZ,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ACARED,ILP / CSD,1,1,1,1,full_match
ACARED,ILP / NBO(DFT),1,1,1,1,full_match
ACARED,ILP / Hückel(DFT),1,1,1,1,full_match
ACARED,CSD / NBO(DFT),1,1,1,1,full_match
ACARED,CSD / Hückel(DFT),1,1,1,1,full_match
ACARED,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ACAREE,ILP / CSD,1,1,1,1,full_match
ACAREE,ILP / NBO(DFT),1,1,1,1,full_match
ACAREE,ILP / Hückel(DFT),1,1,1,1,full_match
ACAREE,CSD / NBO(DFT),1,1,1,1,full_match
ACAREE,CSD / Hückel(DFT),1,1,1,1,full_match
ACAREE,NBO(DFT) / Hückel(DFT),1,1,1,1,full_match
ACARII,ILP / CSD,1,1,1,1,full_match
ACARII,ILP / NBO(DFT),0,,,,
ACARII,ILP / Hückel(DFT),1,1,1,1,full_match
ACARII,CSD / NBO(DFT),0,,,,
ACARII,CSD / Hückel(DFT),1,1,1,1,full_match
ACARII,NBO(DFT) / Hückel(DFT),0,,,,
ACARUT,ILP / CSD,1,1,1,1,full_match
ACARUT,ILP / NBO(DFT),1,1,1,1,full_match
