IDs,in_graph_consensus,treatment,status,both_parsed,ligand_canonical,ligand_equiv,metal_connectivity,metal_oxidation,full_connectivity,ox_ilp,ox_reference,neighbors_ilp,neighbors_reference
ACAWOR,1,ligand_only,ok,1,0,1,1,1,1,2,2,Br Br C C,Br Br C C
ACAWOR,1,full,ok,1,0,1,1,1,1,2,2,Br Br C C,Br Br C C
ACAXOU,1,baseline,ok,1,1,1,1,1,1,3,3,C C C C C C N N,C C C C C C N N
ACAXOU,1,ml_only,ok,1,1,1,1,1,1,3,3,C C C C C C N N,C C C C C C N N
ACAXOU,1,ligand_only,ok,1,1,1,1,1,1,3,3,C C C C C C N N,C C C C C C N N
ACAXOU,1,full,ok,1,1,1,1,1,1,3,3,C C C C C C N N,C C C C C C N N
ACAZOU,1,baseline,ok,1,1,1,1,1,1,2,2,I I N N,I I N N
ACAZOU,1,ml_only,ok,1,1,1,1,1,1,2,2,I I N N,I I N N
ACAZOU,1,ligand_only,ok,1,1,1,1,1,1,2,2,I I N N,I I N N
ACAZOU,1,full,ok,1,1,1,1,1,1,2,2,I I N N,I I N N
ACEHOI,1,baseline,ok,1,1,1,1,1,1,2,2,I I N N,I I N N
ACEHOI,1,ml_only,ok,1,1,1,1,1,1,2,2,I I N N,I I N N
ACEHOI,1,ligand_only,ok,1,1,1,1,1,1,2,2,I I N N,I I N N
ACEHOI,1,full,ok,1,1,1,1,1,1,2,2,I I N N,I I N N
ACEKAU,1,baseline,ok,1,1,1,0,1,0,0,0,N P P,C N P P
ACEKAU,1,ml_only,ok,1,1,1,0,1,0,0,0,N P P,C N P P
ACEKAU,1,ligand_only,ok,1,1,1,0,1,0,0,0,N P P,C N P P
ACEKAU,1,full,ok,1,1,1,0,1,0,0,0,N P P,C N P P
ACEMEC,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N O,Cl Cl N O
ACEMEC,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N O,Cl Cl N O
ACEMEC,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N O,Cl Cl N O
ACEMEC,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N O,Cl Cl N O
ACEPUT,1,baseline,ok,1,1,1,1,1,1,1,1,Br C C C N N,Br C C C N N
ACEPUT,1,ml_only,ok,1,1,1,1,1,1,1,1,Br C C C N N,Br C C C N N
ACEPUT,1,ligand_only,ok,1,1,1,1,1,1,1,1,Br C C C N N,Br C C C N N
ACEPUT,1,full,ok,1,1,1,1,1,1,1,1,Br C C C N N,Br C C C N N
ACEQAA,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ACEQAA,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ACEQAA,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ACEQAA,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ACEWEK,1,baseline,ok,1,1,1,1,1,1,3,3,C C C C C C Cl P,C C C C C C Cl P
ACEWEK,1,ml_only,ok,1,1,1,1,1,1,3,3,C C C C C C Cl P,C C C C C C Cl P
ACEWEK,1,ligand_only,ok,1,1,1,1,1,1,3,3,C C C C C C Cl P,C C C C C C Cl P
ACEWEK,1,full,ok,1,1,1,1,1,1,3,3,C C C C C C Cl P,C C C C C C Cl P
ACEWIO,1,baseline,ok,1,1,1,1,1,1,2,2,N N S S,N N S S
ACEWIO,1,ml_only,ok,1,1,1,1,1,1,2,2,N N S S,N N S S
ACEWIO,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N S S,N N S S
ACEWIO,1,full,ok,1,1,1,1,1,1,2,2,N N S S,N N S S
ACEZAJ,1,baseline,ok,1,1,1,1,1,1,1,1,Cl P,Cl P
ACEZAJ,1,ml_only,ok,1,1,1,1,1,1,1,1,Cl P,Cl P
ACEZAJ,1,ligand_only,ok,1,1,1,1,1,1,1,1,Cl P,Cl P
ACEZAJ,1,full,ok,1,1,1,1,1,1,1,1,Cl P,Cl P
ACIFEY,1,baseline,ok,1,1,1,1,1,1,2,2,Br Br N N,Br Br N N
ACIFEY,1,ml_only,ok,1,1,1,1,1,1,2,2,Br Br N N,Br Br N N
ACIFEY,1,ligand_only,ok,1,1,1,1,1,1,2,2,Br Br N N,Br Br N N
ACIFEY,1,full,ok,1,1,1,1,1,1,2,2,Br Br N N,Br Br N N
ACIHUP,1,baseline,ok,1,1,1,1,1,1,0,0,C C C P P P,C C C P P P
ACIHUP,1,ml_only,ok,1,1,1,1,1,1,0,0,C C C P P P,C C C P P P
ACIHUP,1,ligand_only,ok,1,1,1,1,1,1,0,0,C C C P P P,C C C P P P
ACIHUP,1,full,ok,1,1,1,1,1,1,0,0,C C C P P P,C C C P P P
ACILAZ,1,baseline,ok,1,1,1,0,1,0,6,6,N O O O O,N O O O O O
ACILAZ,1,ml_only,ok,1,1,1,1,1,1,6,6,N O O O O O,N O O O O O
ACILAZ,1,ligand_only,ok,1,1,1,0,1,0,6,6,N O O O O,N O O O O O
ACILAZ,1,full,ok,1,1,1,1,1,1,6,6,N O O O O O,N O O O O O
ACINIM,1,baseline,ok,1,1,1,1,1,1,3,3,C Cl Cl N,C Cl Cl N
ACINIM,1,ml_only,ok,1,1,1,1,1,1,3,3,C Cl Cl N,C Cl Cl N
ACINIM,1,ligand_only,ok,1,1,1,1,1,1,3,3,C Cl Cl N,C Cl Cl N
ACINIM,1,full,ok,1,1,1,1,1,1,3,3,C Cl Cl N,C Cl Cl N
ACIQEK,1,baseline,ok,1,1,1,1,1,1,1,1,I S S,I S S
ACIQEK,1,ml_only,ok,1,1,1,1,1,1,1,1,I S S,I S S
ACIQEK,1,ligand_only,ok,1,1,1,1,1,1,1,1,I S S,I S S
ACIQEK,1,full,ok,1,1,1,1,1,1,1,1,I S S,I S S
ACISOU,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N N N N,Cl Cl N N N N
ACISOU,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N N N,Cl Cl N N N N
ACISOU,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N N N,Cl Cl N N N N
ACISOU,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N N N N,Cl Cl N N N N
ACITUB,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ACITUB,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ACITUB,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ACITUB,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ACIVIU,1,baseline,ok,1,0,1,1,1,1,2,2,C Cl Cl N,C Cl Cl N
ACIVIU,1,ml_only,ok,1,0,1,1,1,1,2,2,C Cl Cl N,C Cl Cl N
ACIVIU,1,ligand_only,ok,1,0,1,1,1,1,2,2,C Cl Cl N,C Cl Cl N
ACIVIU,1,full,ok,1,0,1,1,1,1,2,2,C Cl Cl N,C Cl Cl N
ACIVOA,1,baseline,ok,1,0,1,1,1,1,2,2,C Cl Cl N,C Cl Cl N
ACIVOA,1,ml_only,ok,1,0,1,1,1,1,2,2,C Cl Cl N,C Cl Cl N
ACIVOA,1,ligand_only,ok,1,0,1,1,1,1,2,2,C Cl Cl N,C Cl Cl N
ACIVOA,1,full,ok,1,0,1,1,1,1,2,2,C Cl Cl N,C Cl Cl N
ACIWER,1,baseline,ok,1,0,1,1,1,1,2,2,C Cl Cl N,C Cl Cl N
ACIWER,1,ml_only,ok,1,0,1,1,1,1,2,2,C Cl Cl N,C Cl Cl N
ACIWER,1,ligand_only,ok,1,0,1,1,1,1,2,2,C Cl Cl N,C Cl Cl N
ACIWER,1,full,ok,1,0,1,1,1,1,2,2,C Cl Cl N,C Cl Cl N
ACIWUH,1,baseline,ok,1,1,1,1,1,1,2,2,C N N N,C N N N
ACIWUH,1,ml_only,ok,1,1,1,1,1,1,2,2,C N N N,C N N N
ACIWUH,1,ligand_only,ok,1,1,1,1,1,1,2,2,C N N N,C N N N
ACIWUH,1,full,ok,1,1,1,1,1,1,2,2,C N N N,C N N N
ACNCFE,1,baseline,ok,1,0,0,1,0,1,2,0,C C C C C C,C C C C C C
ACNCFE,1,ml_only,ok,1,0,0,1,0,1,2,0,C C C C C C,C C C C C C
ACNCFE,1,ligand_only,ok,1,0,0,1,0,1,2,0,C C C C C C,C C C C C C
ACNCFE,1,full,ok,1,0,0,1,0,1,2,0,C C C C C C,C C C C C C
ACOBOM,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl P P,Cl Cl P P
ACOBOM,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl P P,Cl Cl P P
ACOBOM,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl P P,Cl Cl P P
ACOBOM,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl P P,Cl Cl P P
ACOFAZ,1,baseline,ok,1,1,1,1,1,1,2,2,C C C C C C C C,C C C C C C C C
ACOFAZ,1,ml_only,ok,1,1,1,1,1,1,2,2,C C C C C C C C,C C C C C C C C
ACOFAZ,1,ligand_only,ok,1,1,1,1,1,1,2,2,C C C C C C C C,C C C C C C C C
ACOFAZ,1,full,ok,1,1,1,1,1,1,2,2,C C C C C C C C,C C C C C C C C
ACOLOW,1,baseline,ok,1,1,1,1,1,1,6,6,O O O O O O,O O O O O O
ACOLOW,1,ml_only,ok,1,1,1,1,1,1,6,6,O O O O O O,O O O O O O
ACOLOW,1,ligand_only,ok,1,1,1,1,1,1,6,6,O O O O O O,O O O O O O
ACOLOW,1,full,ok,1,1,1,1,1,1,6,6,O O O O O O,O O O O O O
ACOMUA,1,baseline,ok,1,1,1,1,1,1,2,2,C C C C C P P P,C C C C C P P P
ACOMUA,1,ml_only,ok,1,1,1,1,1,1,2,2,C C C C C P P P,C C C C C P P P
ACOMUA,1,ligand_only,ok,1,1,1,1,1,1,2,2,C C C C C P P P,C C C C C P P P
ACOMUA,1,full,ok,1,1,1,1,1,1,2,2,C C C C C P P P,C C C C C P P P
ACORAM,1,baseline,ok,1,1,1,0,1,0,1,1,C C C C,C C C C S S
ACORAM,1,ml_only,ok,1,1,1,1,1,1,1,1,C C C C S S,C C C C S S
ACORAM,1,ligand_only,ok,1,1,1,0,1,0,1,1,C C C C,C C C C S S
ACORAM,1,full,ok,1,1,1,1,1,1,1,1,C C C C S S,C C C C S S
ACOSAM,1,baseline,ok,1,1,1,1,1,1,2,2,C C C C Cl Cl N N,C C C C Cl Cl N N
ACOSAM,1,ml_only,ok,1,1,1,1,1,1,2,2,C C C C Cl Cl N N,C C C C Cl Cl N N
ACOSAM,1,ligand_only,ok,1,1,1,1,1,1,2,2,C C C C Cl Cl N N,C C C C Cl Cl N N
ACOSAM,1,full,ok,1,1,1,1,1,1,2,2,C C C C Cl Cl N N,C C C C Cl Cl N N
ACOSEQ,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N N P P,Cl Cl N N P P
ACOSEQ,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N P P,Cl Cl N N P P
ACOSEQ,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N P P,Cl Cl N N P P
ACOSEQ,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N N P P,Cl Cl N N P P
ACOSOA,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N N P P,Cl Cl N N P P
ACOSOA,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N P P,Cl Cl N N P P
ACOSOA,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N P P,Cl Cl N N P P
ACOSOA,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N N P P,Cl Cl N N P P
ACOVAR,1,baseline,ok,1,1,1,1,1,1,2,2,Cl N N N N N,Cl N N N N N
ACOVAR,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl N N N N N,Cl N N N N N
ACOVAR,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl N N N N N,Cl N N N N N
ACOVAR,1,full,ok,1,1,1,1,1,1,2,2,Cl N N N N N,Cl N N N N N
ACOZIE,1,baseline,ok,1,1,1,1,1,1,3,3,Cl Cl N N N N,Cl Cl N N N N
ACOZIE,1,ml_only,ok,1,1,1,1,1,1,3,3,Cl Cl N N N N,Cl Cl N N N N
ACOZIE,1,ligand_only,ok,1,1,1,1,1,1,3,3,Cl Cl N N N N,Cl Cl N N N N
ACOZIE,1,full,ok,1,1,1,1,1,1,3,3,Cl Cl N N N N,Cl Cl N N N N
ACOZOJ,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ACOZOJ,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ACOZOJ,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ACOZOJ,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ACPIPR,1,baseline,ok,1,1,1,1,1,1,5,5,Cl Cl Cl N P P,Cl Cl Cl N P P
ACPIPR,1,ml_only,ok,1,1,1,1,1,1,5,5,Cl Cl Cl N P P,Cl Cl Cl N P P
ACPIPR,1,ligand_only,ok,1,1,1,1,1,1,5,5,Cl Cl Cl N P P,Cl Cl Cl N P P
ACPIPR,1,full,ok,1,1,1,1,1,1,5,5,Cl Cl Cl N P P,Cl Cl Cl N P P
ACPIRE,1,baseline,ok,1,0,0,1,0,1,3,1,C C C C C C,C C C C C C
ACPIRE,1,ml_only,ok,1,0,0,1,0,1,3,1,C C C C C C,C C C C C C
ACPIRE,1,ligand_only,ok,1,0,0,1,0,1,3,1,C C C C C C,C C C C C C
ACPIRE,1,full,ok,1,0,0,1,0,1,3,1,C C C C C C,C C C C C C
ACPMNA,1,baseline,ok,1,1,1,1,1,1,1,1,C C C C C P,C C C C C P
ACPMNA,1,ml_only,ok,1,1,1,1,1,1,1,1,C C C C C P,C C C C C P
ACPMNA,1,ligand_only,ok,1,1,1,1,1,1,1,1,C C C C C P,C C C C C P
ACPMNA,1,full,ok,1,1,1,1,1,1,1,1,C C C C C P,C C C C C P
ACPYZN,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ACPYZN,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ACPYZN,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ACPYZN,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ACUCAD,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ACUCAD,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ACUCAD,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ACUCAD,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ACUCIM,0,baseline,ok,1,1,1,1,1,1,2,2,I I N N,I I N N
ACUCIM,0,ml_only,ok,1,1,1,1,1,1,2,2,I I N N,I I N N
ACUCIM,0,ligand_only,ok,1,1,1,1,1,1,2,2,I I N N,I I N N
ACUCIM,0,full,ok,1,1,1,1,1,1,2,2,I I N N,I I N N
ACUJEP,1,baseline,ok,1,1,1,1,1,1,2,2,Br Br N N,Br Br N N
ACUJEP,1,ml_only,ok,1,1,1,1,1,1,2,2,Br Br N N,Br Br N N
ACUJEP,1,ligand_only,ok,1,1,1,1,1,1,2,2,Br Br N N,Br Br N N
ACUJEP,1,full,ok,1,1,1,1,1,1,2,2,Br Br N N,Br Br N N
ACUJUG,1,baseline,ok,1,0,0,0,0,0,3,5,N O O O O,N N O O O O
ACUJUG,1,ml_only,ok,1,0,0,1,0,1,3,5,N N O O O O,N N O O O O
ACUJUG,1,ligand_only,ok,1,0,0,0,0,0,3,5,N O O O O,N N O O O O
ACUJUG,1,full,ok,1,0,0,1,0,1,3,5,N N O O O O,N N O O O O
ACUKOB,1,baseline,ok,1,0,0,0,0,0,3,5,N O O O O,N N O O O O
ACUKOB,1,ml_only,ok,1,0,0,1,0,1,3,5,N N O O O O,N N O O O O
ACUKOB,1,ligand_only,ok,1,0,0,0,0,0,3,5,N O O O O,N N O O O O
ACUKOB,1,full,ok,1,0,0,1,0,1,3,5,N N O O O O,N N O O O O
ACUROG,1,baseline,ok,1,1,1,1,1,1,1,1,C C C N N O,C C C N N O
ACUROG,1,ml_only,ok,1,1,1,1,1,1,1,1,C C C N N O,C C C N N O
ACUROG,1,ligand_only,ok,1,1,1,1,1,1,1,1,C C C N N O,C C C N N O
ACUROG,1,full,ok,1,1,1,1,1,1,1,1,C C C N N O,C C C N N O
ACUROI,1,baseline,ok,1,1,1,1,1,1,3,3,C C N N N N,C C N N N N
ACUROI,1,ml_only,ok,1,1,1,1,1,1,3,3,C C N N N N,C C N N N N
ACUROI,1,ligand_only,ok,1,1,1,1,1,1,3,3,C C N N N N,C C N N N N
ACUROI,1,full,ok,1,1,1,1,1,1,3,3,C C N N N N,C C N N N N
ACUSAS,1,baseline,ok,1,0,0,1,0,1,4,2,Cl Cl P S,Cl Cl P S
ACUSAS,1,ml_only,ok,1,0,0,1,0,1,4,2,Cl Cl P S,Cl Cl P S
ACUSAS,1,ligand_only,ok,1,0,0,1,0,1,4,2,Cl Cl P S,Cl Cl P S
ACUSAS,1,full,ok,1,0,0,1,0,1,4,2,Cl Cl P S,Cl Cl P S
ACUSIA,1,baseline,ok,1,1,1,1,1,1,5,5,Cl N O O P S,Cl N O O P S
ACUSIA,1,ml_only,ok,1,1,1,1,1,1,5,5,Cl N O O P S,Cl N O O P S
ACUSIA,1,ligand_only,ok,1,1,1,1,1,1,5,5,Cl N O O P S,Cl N O O P S
ACUSIA,1,full,ok,1,1,1,1,1,1,5,5,Cl N O O P S,Cl N O O P S
ACUSUP,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ACUSUP,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ACUSUP,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ACUSUP,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ACUWOK,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl S S,Cl Cl S S
ACUWOK,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl S S,Cl Cl S S
ACUWOK,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl S S,Cl Cl S S
ACUWOK,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl S S,Cl Cl S S
ACUWUQ,1,baseline,ok,1,1,1,1,1,1,2,2,Br Br S S,Br Br S S
ACUWUQ,1,ml_only,ok,1,1,1,1,1,1,2,2,Br Br S S,Br Br S S
ACUWUQ,1,ligand_only,ok,1,1,1,1,1,1,2,2,Br Br S S,Br Br S S
ACUWUQ,1,full,ok,1,1,1,1,1,1,2,2,Br Br S S,Br Br S S
ACUXAX,1,baseline,ok,1,1,1,1,1,1,2,2,I I S S,I I S S
ACUXAX,1,ml_only,ok,1,1,1,1,1,1,2,2,I I S S,I I S S
ACUXAX,1,ligand_only,ok,1,1,1,1,1,1,2,2,I I S S,I I S S
ACUXAX,1,full,ok,1,1,1,1,1,1,2,2,I I S S,I I S S
ACUZEG,1,baseline,ok,1,1,1,1,1,1,3,3,Cl Cl N N N N,Cl Cl N N N N
ACUZEG,1,ml_only,ok,1,1,1,1,1,1,3,3,Cl Cl N N N N,Cl Cl N N N N
ACUZEG,1,ligand_only,ok,1,1,1,1,1,1,3,3,Cl Cl N N N N,Cl Cl N N N N
ACUZEG,1,full,ok,1,1,1,1,1,1,3,3,Cl Cl N N N N,Cl Cl N N N N
ACUZII,1,baseline,ok,1,1,1,1,1,1,2,2,C C C C C C,C C C C C C
ACUZII,1,ml_only,ok,1,1,1,1,1,1,2,2,C C C C C C,C C C C C C
ACUZII,1,ligand_only,ok,1,1,1,1,1,1,2,2,C C C C C C,C C C C C C
ACUZII,1,full,ok,1,1,1,1,1,1,2,2,C C C C C C,C C C C C C
ACUZIK,1,baseline,ok,1,1,1,1,1,1,2,2,C C C N N,C C C N N
ACUZIK,1,ml_only,ok,1,1,1,1,1,1,2,2,C C C N N,C C C N N
ACUZIK,1,ligand_only,ok,1,1,1,1,1,1,2,2,C C C N N,C C C N N
ACUZIK,1,full,ok,1,1,1,1,1,1,2,2,C C C N N,C C C N N
ADADIS,1,baseline,ok,1,1,1,1,1,1,2,2,C C C C C P P S,C C C C C P P S
ADADIS,1,ml_only,ok,1,1,1,1,1,1,2,2,C C C C C P P S,C C C C C P P S
ADADIS,1,ligand_only,ok,1,1,1,1,1,1,2,2,C C C C C P P S,C C C C C P P S
ADADIS,1,full,ok,1,1,1,1,1,1,2,2,C C C C C P P S,C C C C C P P S
ADAHOD,1,baseline,ok,1,1,1,1,1,1,1,1,N N,N N
ADAHOD,1,ml_only,ok,1,1,1,1,1,1,1,1,N N,N N
ADAHOD,1,ligand_only,ok,1,1,1,1,1,1,1,1,N N,N N
ADAHOD,1,full,ok,1,1,1,1,1,1,1,1,N N,N N
ADANEB,1,baseline,ok,1,0,1,1,1,1,2,2,C C C C C C C Cl N,C C C C C C C Cl N
ADANEB,1,ml_only,ok,1,0,1,1,1,1,2,2,C C C C C C C Cl N,C C C C C C C Cl N
ADANEB,1,ligand_only,ok,1,0,1,1,1,1,2,2,C C C C C C C Cl N,C C C C C C C Cl N
ADANEB,1,full,ok,1,0,1,1,1,1,2,2,C C C C C C C Cl N,C C C C C C C Cl N
ADANOJ,1,baseline,ok,1,1,1,1,1,1,4,4,C C C C C C C C C C Cl N,C C C C C C C C C C Cl N
ADANOJ,1,ml_only,ok,1,1,1,1,1,1,4,4,C C C C C C C C C C Cl N,C C C C C C C C C C Cl N
ADANOJ,1,ligand_only,ok,1,1,1,1,1,1,4,4,C C C C C C C C C C Cl N,C C C C C C C C C C Cl N
ADANOJ,1,full,ok,1,1,1,1,1,1,4,4,C C C C C C C C C C Cl N,C C C C C C C C C C Cl N
ADAQUU,1,baseline,ok,1,1,1,1,1,1,2,2,N N N N N N,N N N N N N
ADAQUU,1,ml_only,ok,1,1,1,1,1,1,2,2,N N N N N N,N N N N N N
ADAQUU,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N N N N N,N N N N N N
ADAQUU,1,full,ok,1,1,1,1,1,1,2,2,N N N N N N,N N N N N N
ADASII,1,baseline,ok,1,1,1,1,1,1,2,2,Br Br N O,Br Br N O
ADASII,1,ml_only,ok,1,1,1,1,1,1,2,2,Br Br N O,Br Br N O
ADASII,1,ligand_only,ok,1,1,1,1,1,1,2,2,Br Br N O,Br Br N O
ADASII,1,full,ok,1,1,1,1,1,1,2,2,Br Br N O,Br Br N O
ADAVUZ,1,baseline,ok,1,1,1,1,1,1,2,2,N N N N N N,N N N N N N
ADAVUZ,1,ml_only,reference_graph_unavailable,0,0,0,0,0,0,,2,,N N N N N N
ADAVUZ,1,ligand_only,reference_graph_unavailable,0,0,0,0,0,0,,2,,N N N N N N
ADAVUZ,1,full,reference_graph_unavailable,0,0,0,0,0,0,,2,,N N N N N N
ADAWIO,1,baseline,ok,1,1,1,1,1,1,2,2,I N N N N,I N N N N
ADAWIO,1,ml_only,ok,1,1,1,1,1,1,2,2,I N N N N,I N N N N
ADAWIO,1,ligand_only,ok,1,1,1,1,1,1,2,2,I N N N N,I N N N N
ADAWIO,1,full,ok,1,1,1,1,1,1,2,2,I N N N N,I N N N N
ADAZAI,1,baseline,ok,1,1,1,1,1,1,2,2,C C C C C C Cl N N,C C C C C C Cl N N
ADAZAI,1,ml_only,ok,1,1,1,1,1,1,2,2,C C C C C C Cl N N,C C C C C C Cl N N
ADAZAI,1,ligand_only,ok,1,1,1,1,1,1,2,2,C C C C C C Cl N N,C C C C C C Cl N N
ADAZAI,1,full,ok,1,1,1,1,1,1,2,2,C C C C C C Cl N N,C C C C C C Cl N N
ADEBAN,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ADEBAN,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ADEBAN,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ADEBAN,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ADEBET,1,baseline,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
ADEBET,1,ml_only,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
ADEBET,1,ligand_only,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
ADEBET,1,full,ok,1,1,1,1,1,1,2,2,C Cl N N,C Cl N N
ADEBUH,1,baseline,ok,1,1,1,1,1,1,2,2,O O P P,O O P P
ADEBUH,1,ml_only,ok,1,1,1,1,1,1,2,2,O O P P,O O P P
ADEBUH,1,ligand_only,ok,1,1,1,1,1,1,2,2,O O P P,O O P P
ADEBUH,1,full,ok,1,1,1,1,1,1,2,2,O O P P,O O P P
ADEFIZ,1,baseline,ok,1,1,1,1,1,1,3,3,Cl Cl N N N N,Cl Cl N N N N
ADEFIZ,1,ml_only,ok,1,1,1,1,1,1,3,3,Cl Cl N N N N,Cl Cl N N N N
ADEFIZ,1,ligand_only,ok,1,1,1,1,1,1,3,3,Cl Cl N N N N,Cl Cl N N N N
ADEFIZ,1,full,ok,1,1,1,1,1,1,3,3,Cl Cl N N N N,Cl Cl N N N N
ADEKUS,1,baseline,ok,1,0,1,1,1,1,2,2,C C Cl N P P,C C Cl N P P
ADEKUS,1,ml_only,ok,1,0,1,1,1,1,2,2,C C Cl N P P,C C Cl N P P
ADEKUS,1,ligand_only,ok,1,0,1,1,1,1,2,2,C C Cl N P P,C C Cl N P P
ADEKUS,1,full,ok,1,0,1,1,1,1,2,2,C C Cl N P P,C C Cl N P P
ADEPIJ,1,baseline,ok,1,1,1,1,1,1,4,4,N N O O O O,N N O O O O
ADEPIJ,1,ml_only,ok,1,1,1,1,1,1,4,4,N N O O O O,N N O O O O
ADEPIJ,1,ligand_only,ok,1,1,1,1,1,1,4,4,N N O O O O,N N O O O O
ADEPIJ,1,full,ok,1,1,1,1,1,1,4,4,N N O O O O,N N O O O O
ADESEH,1,baseline,ok,1,1,1,1,1,1,5,5,Cl Cl Cl Cl N O,Cl Cl Cl Cl N O
ADESEH,1,ml_only,ok,1,1,1,1,1,1,5,5,Cl Cl Cl Cl N O,Cl Cl Cl Cl N O
ADESEH,1,ligand_only,ok,1,1,1,1,1,1,5,5,Cl Cl Cl Cl N O,Cl Cl Cl Cl N O
ADESEH,1,full,ok,1,1,1,1,1,1,5,5,Cl Cl Cl Cl N O,Cl Cl Cl Cl N O
ADETIO,1,baseline,ok,1,1,1,1,1,1,1,1,Cl P,Cl P
ADETIO,1,ml_only,ok,1,1,1,1,1,1,1,1,Cl P,Cl P
ADETIO,1,ligand_only,ok,1,1,1,1,1,1,1,1,Cl P,Cl P
ADETIO,1,full,ok,1,1,1,1,1,1,1,1,Cl P,Cl P
ADETOV,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ADETOV,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ADETOV,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ADETOV,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
ADEVIQ,1,baseline,ok,1,0,1,1,1,1,1,1,C C,C C
