IDs,pair,both_parsed,connectivity_match,atoms_a,atoms_b,edges_a,edges_b
XISHEP,ILP / Hückel(DFT),1,1,37,37,40,40
XISHEP,CSD / NBO(DFT),1,1,37,37,40,40
XISHEP,CSD / Hückel(DFT),1,1,37,37,40,40
XISHEP,NBO(DFT) / Hückel(DFT),1,1,37,37,40,40
XISJIS,ILP / CSD,1,1,17,17,19,19
XISJIS,ILP / NBO(DFT),1,0,17,17,19,23
XISJIS,ILP / Hückel(DFT),1,1,17,17,19,19
XISJIS,CSD / NBO(DFT),1,0,17,17,19,23
XISJIS,CSD / Hückel(DFT),1,1,17,17,19,19
XISJIS,NBO(DFT) / Hückel(DFT),1,0,17,17,23,19
XISJOY,ILP / CSD,1,1,17,17,19,19
XISJOY,ILP / NBO(DFT),1,0,17,17,19,23
XISJOY,ILP / Hückel(DFT),1,1,17,17,19,19
XISJOY,CSD / NBO(DFT),1,0,17,17,19,23
XISJOY,CSD / Hückel(DFT),1,1,17,17,19,19
XISJOY,NBO(DFT) / Hückel(DFT),1,0,17,17,23,19
XISQEV,ILP / CSD,1,1,31,31,33,33
XISQEV,ILP / NBO(DFT),1,1,31,31,33,33
XISQEV,ILP / Hückel(DFT),1,1,31,31,33,33
XISQEV,CSD / NBO(DFT),1,1,31,31,33,33
XISQEV,CSD / Hückel(DFT),1,1,31,31,33,33
XISQEV,NBO(DFT) / Hückel(DFT),1,1,31,31,33,33
XISQIZ,ILP / CSD,1,1,32,32,34,34
XISQIZ,ILP / NBO(DFT),1,1,32,32,34,34
XISQIZ,ILP / Hückel(DFT),1,1,32,32,34,34
XISQIZ,CSD / NBO(DFT),1,1,32,32,34,34
XISQIZ,CSD / Hückel(DFT),1,1,32,32,34,34
XISQIZ,NBO(DFT) / Hückel(DFT),1,1,32,32,34,34
XISQUL,ILP / CSD,1,1,41,41,47,47
XISQUL,ILP / NBO(DFT),0,,41,,47,
XISQUL,ILP / Hückel(DFT),1,1,41,41,47,47
XISQUL,CSD / NBO(DFT),0,,41,,47,
XISQUL,CSD / Hückel(DFT),1,1,41,41,47,47
XISQUL,NBO(DFT) / Hückel(DFT),0,,,41,,47
XISTAX,ILP / CSD,0,,17,,16,
XISTAX,ILP / NBO(DFT),1,1,17,17,16,16
XISTAX,ILP / Hückel(DFT),1,0,17,17,16,20
XISTAX,CSD / NBO(DFT),0,,,17,,16
XISTAX,CSD / Hückel(DFT),0,,,17,,20
XISTAX,NBO(DFT) / Hückel(DFT),1,0,17,17,16,20
XITBEH,ILP / CSD,0,,20,,24,
XITBEH,ILP / NBO(DFT),0,,20,,24,
XITBEH,ILP / Hückel(DFT),1,1,20,20,24,24
XITBEH,CSD / NBO(DFT),0,,,,,
XITBEH,CSD / Hückel(DFT),0,,,20,,24
XITBEH,NBO(DFT) / Hückel(DFT),0,,,20,,24
XITBIL,ILP / CSD,0,,26,,30,
XITBIL,ILP / NBO(DFT),0,,26,,30,
XITBIL,ILP / Hückel(DFT),1,1,26,26,30,30
XITBIL,CSD / NBO(DFT),0,,,,,
XITBIL,CSD / Hückel(DFT),0,,,26,,30
XITBIL,NBO(DFT) / Hückel(DFT),0,,,26,,30
XITBUX,ILP / CSD,1,1,36,36,39,39
XITBUX,ILP / NBO(DFT),1,1,36,36,39,39
XITBUX,ILP / Hückel(DFT),1,1,36,36,39,39
XITBUX,CSD / NBO(DFT),1,1,36,36,39,39
XITBUX,CSD / Hückel(DFT),1,1,36,36,39,39
XITBUX,NBO(DFT) / Hückel(DFT),1,1,36,36,39,39
XITHEO,ILP / CSD,0,,36,,39,
XITHEO,ILP / NBO(DFT),1,0,36,36,39,43
XITHEO,ILP / Hückel(DFT),1,0,36,36,39,42
XITHEO,CSD / NBO(DFT),0,,,36,,43
XITHEO,CSD / Hückel(DFT),0,,,36,,42
XITHEO,NBO(DFT) / Hückel(DFT),1,0,36,36,43,42
XITHIS,ILP / CSD,0,,36,,44,
XITHIS,ILP / NBO(DFT),0,,36,,44,
XITHIS,ILP / Hückel(DFT),1,0,36,36,44,40
XITHIS,CSD / NBO(DFT),0,,,,,
XITHIS,CSD / Hückel(DFT),0,,,36,,40
XITHIS,NBO(DFT) / Hückel(DFT),0,,,36,,40
XITJAN,ILP / CSD,1,0,21,20,26,24
XITJAN,ILP / NBO(DFT),0,,21,,26,
XITJAN,ILP / Hückel(DFT),1,0,21,20,26,25
XITJAN,CSD / NBO(DFT),0,,20,,24,
XITJAN,CSD / Hückel(DFT),1,0,20,20,24,25
XITJAN,NBO(DFT) / Hückel(DFT),0,,,20,,25
XITJEQ,ILP / CSD,1,1,28,28,30,30
XITJEQ,ILP / NBO(DFT),1,1,28,28,30,30
XITJEQ,ILP / Hückel(DFT),1,1,28,28,30,30
XITJEQ,CSD / NBO(DFT),1,1,28,28,30,30
XITJEQ,CSD / Hückel(DFT),1,1,28,28,30,30
XITJEQ,NBO(DFT) / Hückel(DFT),1,1,28,28,30,30
XITKOA,ILP / CSD,1,1,49,49,54,54
XITKOA,ILP / NBO(DFT),1,1,49,49,54,54
XITKOA,ILP / Hückel(DFT),1,1,49,49,54,54
XITKOA,CSD / NBO(DFT),1,1,49,49,54,54
XITKOA,CSD / Hückel(DFT),1,1,49,49,54,54
XITKOA,NBO(DFT) / Hückel(DFT),1,1,49,49,54,54
XITKOB,ILP / CSD,1,0,38,38,42,45
XITKOB,ILP / NBO(DFT),1,0,38,38,42,45
XITKOB,ILP / Hückel(DFT),1,0,38,38,42,45
XITKOB,CSD / NBO(DFT),1,1,38,38,45,45
XITKOB,CSD / Hückel(DFT),1,1,38,38,45,45
XITKOB,NBO(DFT) / Hückel(DFT),1,1,38,38,45,45
XITLER,ILP / CSD,1,1,43,43,50,50
XITLER,ILP / NBO(DFT),1,1,43,43,50,50
XITLER,ILP / Hückel(DFT),1,1,43,43,50,50
XITLER,CSD / NBO(DFT),1,1,43,43,50,50
XITLER,CSD / Hückel(DFT),1,1,43,43,50,50
XITLER,NBO(DFT) / Hückel(DFT),1,1,43,43,50,50
XITLUH,ILP / CSD,1,1,30,30,34,34
XITLUH,ILP / NBO(DFT),1,1,30,30,34,34
XITLUH,ILP / Hückel(DFT),1,1,30,30,34,34
XITLUH,CSD / NBO(DFT),1,1,30,30,34,34
XITLUH,CSD / Hückel(DFT),1,1,30,30,34,34
XITLUH,NBO(DFT) / Hückel(DFT),1,1,30,30,34,34
XITNOG,ILP / CSD,1,1,35,35,42,42
XITNOG,ILP / NBO(DFT),0,,35,,42,
XITNOG,ILP / Hückel(DFT),1,1,35,35,42,42
XITNOG,CSD / NBO(DFT),0,,35,,42,
XITNOG,CSD / Hückel(DFT),1,1,35,35,42,42
XITNOG,NBO(DFT) / Hückel(DFT),0,,,35,,42
XITPOG,ILP / CSD,1,1,32,32,44,44
XITPOG,ILP / NBO(DFT),0,,32,,44,
XITPOG,ILP / Hückel(DFT),1,1,32,32,44,44
XITPOG,CSD / NBO(DFT),0,,32,,44,
XITPOG,CSD / Hückel(DFT),1,1,32,32,44,44
XITPOG,NBO(DFT) / Hückel(DFT),0,,,32,,44
XITSEY,ILP / CSD,0,,,35,,38
XITSEY,ILP / NBO(DFT),0,,,35,,38
XITSEY,ILP / Hückel(DFT),0,,,35,,38
XITSEY,CSD / NBO(DFT),1,1,35,35,38,38
XITSEY,CSD / Hückel(DFT),1,1,35,35,38,38
XITSEY,NBO(DFT) / Hückel(DFT),1,1,35,35,38,38
XITYEH,ILP / CSD,1,0,20,20,25,26
XITYEH,ILP / NBO(DFT),1,0,20,20,25,26
XITYEH,ILP / Hückel(DFT),1,0,20,20,25,26
XITYEH,CSD / NBO(DFT),1,1,20,20,26,26
XITYEH,CSD / Hückel(DFT),1,1,20,20,26,26
XITYEH,NBO(DFT) / Hückel(DFT),1,1,20,20,26,26
XITYIL,ILP / CSD,1,1,20,20,26,26
XITYIL,ILP / NBO(DFT),1,1,20,20,26,26
XITYIL,ILP / Hückel(DFT),1,1,20,20,26,26
XITYIL,CSD / NBO(DFT),1,1,20,20,26,26
XITYIL,CSD / Hückel(DFT),1,1,20,20,26,26
XITYIL,NBO(DFT) / Hückel(DFT),1,1,20,20,26,26
XITZAD,ILP / CSD,0,,50,,61,
XITZAD,ILP / NBO(DFT),0,,50,,61,
XITZAD,ILP / Hückel(DFT),1,0,50,50,61,60
XITZAD,CSD / NBO(DFT),0,,,,,
XITZAD,CSD / Hückel(DFT),0,,,50,,60
XITZAD,NBO(DFT) / Hückel(DFT),0,,,50,,60
XIVFAL,ILP / CSD,1,1,33,33,37,37
XIVFAL,ILP / NBO(DFT),1,1,33,33,37,37
XIVFAL,ILP / Hückel(DFT),1,1,33,33,37,37
XIVFAL,CSD / NBO(DFT),1,1,33,33,37,37
XIVFAL,CSD / Hückel(DFT),1,1,33,33,37,37
XIVFAL,NBO(DFT) / Hückel(DFT),1,1,33,33,37,37
XIVFOA,ILP / CSD,1,1,40,40,44,44
XIVFOA,ILP / NBO(DFT),1,1,40,40,44,44
XIVFOA,ILP / Hückel(DFT),1,1,40,40,44,44
XIVFOA,CSD / NBO(DFT),1,1,40,40,44,44
XIVFOA,CSD / Hückel(DFT),1,1,40,40,44,44
XIVFOA,NBO(DFT) / Hückel(DFT),1,1,40,40,44,44
XIVGAN,ILP / CSD,1,1,42,42,48,48
XIVGAN,ILP / NBO(DFT),1,1,42,42,48,48
XIVGAN,ILP / Hückel(DFT),1,1,42,42,48,48
XIVGAN,CSD / NBO(DFT),1,1,42,42,48,48
XIVGAN,CSD / Hückel(DFT),1,1,42,42,48,48
XIVGAN,NBO(DFT) / Hückel(DFT),1,1,42,42,48,48
XIVGER,ILP / CSD,1,1,42,42,48,48
XIVGER,ILP / NBO(DFT),1,1,42,42,48,48
XIVGER,ILP / Hückel(DFT),1,0,42,42,48,49
XIVGER,CSD / NBO(DFT),1,1,42,42,48,48
XIVGER,CSD / Hückel(DFT),1,0,42,42,48,49
XIVGER,NBO(DFT) / Hückel(DFT),1,0,42,42,48,49
XIVGOB,ILP / CSD,1,1,42,42,47,47
XIVGOB,ILP / NBO(DFT),1,1,42,42,47,47
XIVGOB,ILP / Hückel(DFT),1,1,42,42,47,47
XIVGOB,CSD / NBO(DFT),1,1,42,42,47,47
XIVGOB,CSD / Hückel(DFT),1,1,42,42,47,47
XIVGOB,NBO(DFT) / Hückel(DFT),1,1,42,42,47,47
XIVHIW,ILP / CSD,1,1,40,40,42,42
XIVHIW,ILP / NBO(DFT),1,1,40,40,42,42
XIVHIW,ILP / Hückel(DFT),1,1,40,40,42,42
XIVHIW,CSD / NBO(DFT),1,1,40,40,42,42
XIVHIW,CSD / Hückel(DFT),1,1,40,40,42,42
XIVHIW,NBO(DFT) / Hückel(DFT),1,1,40,40,42,42
XIVHOC,ILP / CSD,1,1,37,37,39,39
XIVHOC,ILP / NBO(DFT),1,1,37,37,39,39
XIVHOC,ILP / Hückel(DFT),1,1,37,37,39,39
XIVHOC,CSD / NBO(DFT),1,1,37,37,39,39
XIVHOC,CSD / Hückel(DFT),1,1,37,37,39,39
XIVHOC,NBO(DFT) / Hückel(DFT),1,1,37,37,39,39
XIVJEU,ILP / CSD,0,,32,,40,
XIVJEU,ILP / NBO(DFT),1,1,32,32,40,40
XIVJEU,ILP / Hückel(DFT),1,1,32,32,40,40
XIVJEU,CSD / NBO(DFT),0,,,32,,40
XIVJEU,CSD / Hückel(DFT),0,,,32,,40
XIVJEU,NBO(DFT) / Hückel(DFT),1,1,32,32,40,40
XIVKAO,ILP / CSD,1,0,25,25,27,28
XIVKAO,ILP / NBO(DFT),1,0,25,25,27,28
XIVKAO,ILP / Hückel(DFT),1,1,25,25,27,27
XIVKAO,CSD / NBO(DFT),1,1,25,25,28,28
XIVKAO,CSD / Hückel(DFT),1,0,25,25,28,27
XIVKAO,NBO(DFT) / Hückel(DFT),1,0,25,25,28,27
XIVLAR,ILP / CSD,0,,55,,68,
XIVLAR,ILP / NBO(DFT),1,1,55,55,68,68
XIVLAR,ILP / Hückel(DFT),0,,55,,68,
XIVLAR,CSD / NBO(DFT),0,,,55,,68
XIVLAR,CSD / Hückel(DFT),0,,,,,
XIVLAR,NBO(DFT) / Hückel(DFT),0,,55,,68,
XIVMOF,ILP / CSD,1,1,27,27,30,30
XIVMOF,ILP / NBO(DFT),1,1,27,27,30,30
XIVMOF,ILP / Hückel(DFT),1,1,27,27,30,30
XIVMOF,CSD / NBO(DFT),1,1,27,27,30,30
XIVMOF,CSD / Hückel(DFT),1,1,27,27,30,30
XIVMOF,NBO(DFT) / Hückel(DFT),1,1,27,27,30,30
XIVMUL,ILP / CSD,1,1,29,29,32,32
XIVMUL,ILP / NBO(DFT),1,1,29,29,32,32
XIVMUL,ILP / Hückel(DFT),1,1,29,29,32,32
XIVMUL,CSD / NBO(DFT),1,1,29,29,32,32
XIVMUL,CSD / Hückel(DFT),1,1,29,29,32,32
XIVMUL,NBO(DFT) / Hückel(DFT),1,1,29,29,32,32
XIVNAS,ILP / CSD,1,1,39,39,44,44
XIVNAS,ILP / NBO(DFT),1,1,39,39,44,44
XIVNAS,ILP / Hückel(DFT),1,1,39,39,44,44
XIVNAS,CSD / NBO(DFT),1,1,39,39,44,44
XIVNAS,CSD / Hückel(DFT),1,1,39,39,44,44
XIVNAS,NBO(DFT) / Hückel(DFT),1,1,39,39,44,44
XIVNEW,ILP / CSD,1,1,37,37,42,42
XIVNEW,ILP / NBO(DFT),1,1,37,37,42,42
XIVNEW,ILP / Hückel(DFT),1,1,37,37,42,42
XIVNEW,CSD / NBO(DFT),1,1,37,37,42,42
XIVNEW,CSD / Hückel(DFT),1,1,37,37,42,42
XIVNEW,NBO(DFT) / Hückel(DFT),1,1,37,37,42,42
XIVNIA,ILP / CSD,1,1,14,14,15,15
XIVNIA,ILP / NBO(DFT),1,0,14,14,15,14
XIVNIA,ILP / Hückel(DFT),1,1,14,14,15,15
XIVNIA,CSD / NBO(DFT),1,0,14,14,15,14
XIVNIA,CSD / Hückel(DFT),1,1,14,14,15,15
XIVNIA,NBO(DFT) / Hückel(DFT),1,0,14,14,14,15
XIVPOI,ILP / CSD,1,1,37,37,42,42
XIVPOI,ILP / NBO(DFT),0,,37,,42,
XIVPOI,ILP / Hückel(DFT),1,1,37,37,42,42
XIVPOI,CSD / NBO(DFT),0,,37,,42,
XIVPOI,CSD / Hückel(DFT),1,1,37,37,42,42
XIVPOI,NBO(DFT) / Hückel(DFT),0,,,37,,42
XIVQUP,ILP / CSD,1,1,35,35,40,40
XIVQUP,ILP / NBO(DFT),0,,35,,40,
XIVQUP,ILP / Hückel(DFT),1,1,35,35,40,40
XIVQUP,CSD / NBO(DFT),0,,35,,40,
XIVQUP,CSD / Hückel(DFT),1,1,35,35,40,40
XIVQUP,NBO(DFT) / Hückel(DFT),0,,,35,,40
XIVREA,ILP / CSD,1,1,36,36,40,40
XIVREA,ILP / NBO(DFT),1,1,36,36,40,40
XIVREA,ILP / Hückel(DFT),1,1,36,36,40,40
XIVREA,CSD / NBO(DFT),1,1,36,36,40,40
XIVREA,CSD / Hückel(DFT),1,1,36,36,40,40
XIVREA,NBO(DFT) / Hückel(DFT),1,1,36,36,40,40
XIVSOL,ILP / CSD,1,1,41,41,52,52
XIVSOL,ILP / NBO(DFT),1,1,41,41,52,52
XIVSOL,ILP / Hückel(DFT),1,1,41,41,52,52
XIVSOL,CSD / NBO(DFT),1,1,41,41,52,52
XIVSOL,CSD / Hückel(DFT),1,1,41,41,52,52
XIVSOL,NBO(DFT) / Hückel(DFT),1,1,41,41,52,52
XIVSUR,ILP / CSD,1,1,41,41,52,52
XIVSUR,ILP / NBO(DFT),1,1,41,41,52,52
XIVSUR,ILP / Hückel(DFT),1,0,41,41,52,50
XIVSUR,CSD / NBO(DFT),1,1,41,41,52,52
XIVSUR,CSD / Hückel(DFT),1,0,41,41,52,50
XIVSUR,NBO(DFT) / Hückel(DFT),1,0,41,41,52,50
XIVTEB,ILP / CSD,1,1,18,18,18,18
XIVTEB,ILP / NBO(DFT),1,1,18,18,18,18
XIVTEB,ILP / Hückel(DFT),1,1,18,18,18,18
XIVTEB,CSD / NBO(DFT),1,1,18,18,18,18
XIVTEB,CSD / Hückel(DFT),1,1,18,18,18,18
XIVTEB,NBO(DFT) / Hückel(DFT),1,1,18,18,18,18
XIVTEC,ILP / CSD,1,1,37,37,41,41
XIVTEC,ILP / NBO(DFT),1,0,37,37,41,40
XIVTEC,ILP / Hückel(DFT),1,1,37,37,41,41
XIVTEC,CSD / NBO(DFT),1,0,37,37,41,40
XIVTEC,CSD / Hückel(DFT),1,1,37,37,41,41
XIVTEC,NBO(DFT) / Hückel(DFT),1,0,37,37,40,41
XIVTOO,ILP / CSD,1,1,43,43,45,45
XIVTOO,ILP / NBO(DFT),1,1,43,43,45,45
XIVTOO,ILP / Hückel(DFT),1,1,43,43,45,45
XIVTOO,CSD / NBO(DFT),1,1,43,43,45,45
XIVTOO,CSD / Hückel(DFT),1,1,43,43,45,45
XIVTOO,NBO(DFT) / Hückel(DFT),1,1,43,43,45,45
XIVYIL,ILP / CSD,1,1,31,31,37,37
XIVYIL,ILP / NBO(DFT),1,1,31,31,37,37
XIVYIL,ILP / Hückel(DFT),1,1,31,31,37,37
XIVYIL,CSD / NBO(DFT),1,1,31,31,37,37
XIVYIL,CSD / Hückel(DFT),1,1,31,31,37,37
XIVYIL,NBO(DFT) / Hückel(DFT),1,1,31,31,37,37
XIWBIP,ILP / CSD,1,1,31,31,35,35
XIWBIP,ILP / NBO(DFT),1,1,31,31,35,35
XIWBIP,ILP / Hückel(DFT),1,1,31,31,35,35
XIWBIP,CSD / NBO(DFT),1,1,31,31,35,35
XIWBIP,CSD / Hückel(DFT),1,1,31,31,35,35
XIWBIP,NBO(DFT) / Hückel(DFT),1,1,31,31,35,35
XIWBOU,ILP / CSD,1,1,39,39,44,44
XIWBOU,ILP / NBO(DFT),1,1,39,39,44,44
XIWBOU,ILP / Hückel(DFT),1,1,39,39,44,44
XIWBOU,CSD / NBO(DFT),1,1,39,39,44,44
XIWBOU,CSD / Hückel(DFT),1,1,39,39,44,44
XIWBOU,NBO(DFT) / Hückel(DFT),1,1,39,39,44,44
XIWBUC,ILP / CSD,1,1,43,43,50,50
XIWBUC,ILP / NBO(DFT),1,1,43,43,50,50
XIWBUC,ILP / Hückel(DFT),1,0,43,43,50,52
XIWBUC,CSD / NBO(DFT),1,1,43,43,50,50
XIWBUC,CSD / Hückel(DFT),1,0,43,43,50,52
XIWBUC,NBO(DFT) / Hückel(DFT),1,0,43,43,50,52
XIWCAK,ILP / CSD,1,1,39,39,44,44
XIWCAK,ILP / NBO(DFT),1,1,39,39,44,44
XIWCAK,ILP / Hückel(DFT),1,1,39,39,44,44
XIWCAK,CSD / NBO(DFT),1,1,39,39,44,44
XIWCAK,CSD / Hückel(DFT),1,1,39,39,44,44
XIWCAK,NBO(DFT) / Hückel(DFT),1,1,39,39,44,44
XIWCEM,ILP / CSD,1,1,40,40,45,45
XIWCEM,ILP / NBO(DFT),1,1,40,40,45,45
XIWCEM,ILP / Hückel(DFT),1,1,40,40,45,45
XIWCEM,CSD / NBO(DFT),1,1,40,40,45,45
XIWCEM,CSD / Hückel(DFT),1,1,40,40,45,45
XIWCEM,NBO(DFT) / Hückel(DFT),1,1,40,40,45,45
XIWCEN,ILP / CSD,1,1,33,33,36,36
XIWCEN,ILP / NBO(DFT),1,1,33,33,36,36
XIWCEN,ILP / Hückel(DFT),1,1,33,33,36,36
XIWCEN,CSD / NBO(DFT),1,1,33,33,36,36
XIWCEN,CSD / Hückel(DFT),1,1,33,33,36,36
XIWCEN,NBO(DFT) / Hückel(DFT),1,1,33,33,36,36
XIWCOX,ILP / CSD,0,,39,,45,
XIWCOX,ILP / NBO(DFT),1,0,39,39,45,43
XIWCOX,ILP / Hückel(DFT),1,0,39,39,45,46
XIWCOX,CSD / NBO(DFT),0,,,39,,43
XIWCOX,CSD / Hückel(DFT),0,,,39,,46
XIWCOX,NBO(DFT) / Hückel(DFT),1,0,39,39,43,46
XIWDAK,ILP / CSD,1,1,35,35,41,41
XIWDAK,ILP / NBO(DFT),1,1,35,35,41,41
XIWDAK,ILP / Hückel(DFT),1,1,35,35,41,41
XIWDAK,CSD / NBO(DFT),1,1,35,35,41,41
XIWDAK,CSD / Hückel(DFT),1,1,35,35,41,41
XIWDAK,NBO(DFT) / Hückel(DFT),1,1,35,35,41,41
XIWDEN,ILP / CSD,1,1,32,32,35,35
XIWDEN,ILP / NBO(DFT),0,,32,,35,
XIWDEN,ILP / Hückel(DFT),1,1,32,32,35,35
XIWDEN,CSD / NBO(DFT),0,,32,,35,
XIWDEN,CSD / Hückel(DFT),1,1,32,32,35,35
XIWDEN,NBO(DFT) / Hückel(DFT),0,,,32,,35
XIWGAO,ILP / CSD,1,1,25,25,32,32
XIWGAO,ILP / NBO(DFT),1,1,25,25,32,32
XIWGAO,ILP / Hückel(DFT),1,1,25,25,32,32
XIWGAO,CSD / NBO(DFT),1,1,25,25,32,32
XIWGAO,CSD / Hückel(DFT),1,1,25,25,32,32
XIWGAO,NBO(DFT) / Hückel(DFT),1,1,25,25,32,32
XIWGES,ILP / CSD,1,1,25,25,32,32
XIWGES,ILP / NBO(DFT),1,1,25,25,32,32
XIWGES,ILP / Hückel(DFT),1,1,25,25,32,32
XIWGES,CSD / NBO(DFT),1,1,25,25,32,32
XIWGES,CSD / Hückel(DFT),1,1,25,25,32,32
XIWGES,NBO(DFT) / Hückel(DFT),1,1,25,25,32,32
XIWGIW,ILP / CSD,1,1,31,31,38,38
XIWGIW,ILP / NBO(DFT),0,,31,,38,
XIWGIW,ILP / Hückel(DFT),1,1,31,31,38,38
XIWGIW,CSD / NBO(DFT),0,,31,,38,
XIWGIW,CSD / Hückel(DFT),1,1,31,31,38,38
XIWGIW,NBO(DFT) / Hückel(DFT),0,,,31,,38
XIWHAO,ILP / CSD,1,1,31,31,39,39
XIWHAO,ILP / NBO(DFT),0,,31,,39,
XIWHAO,ILP / Hückel(DFT),1,1,31,31,39,39
XIWHAO,CSD / NBO(DFT),0,,31,,39,
XIWHAO,CSD / Hückel(DFT),1,1,31,31,39,39
XIWHAO,NBO(DFT) / Hückel(DFT),0,,,31,,39
XIWHAP,ILP / CSD,1,0,27,27,32,34
XIWHAP,ILP / NBO(DFT),0,,27,,32,
XIWHAP,ILP / Hückel(DFT),1,0,27,27,32,34
XIWHAP,CSD / NBO(DFT),0,,27,,34,
XIWHAP,CSD / Hückel(DFT),1,1,27,27,34,34
XIWHAP,NBO(DFT) / Hückel(DFT),0,,,27,,34
XIWKAR,ILP / CSD,1,1,29,29,32,32
XIWKAR,ILP / NBO(DFT),1,1,29,29,32,32
XIWKAR,ILP / Hückel(DFT),1,1,29,29,32,32
XIWKAR,CSD / NBO(DFT),1,1,29,29,32,32
XIWKAR,CSD / Hückel(DFT),1,1,29,29,32,32
XIWKAR,NBO(DFT) / Hückel(DFT),1,1,29,29,32,32
XIWKEV,ILP / CSD,1,1,25,25,27,27
XIWKEV,ILP / NBO(DFT),1,1,25,25,27,27
XIWKEV,ILP / Hückel(DFT),1,1,25,25,27,27
XIWKEV,CSD / NBO(DFT),1,1,25,25,27,27
XIWKEV,CSD / Hückel(DFT),1,1,25,25,27,27
XIWKEV,NBO(DFT) / Hückel(DFT),1,1,25,25,27,27
XIWKIZ,ILP / CSD,1,1,29,29,31,31
XIWKIZ,ILP / NBO(DFT),1,1,29,29,31,31
XIWKIZ,ILP / Hückel(DFT),1,1,29,29,31,31
XIWKIZ,CSD / NBO(DFT),1,1,29,29,31,31
XIWKIZ,CSD / Hückel(DFT),1,1,29,29,31,31
XIWKIZ,NBO(DFT) / Hückel(DFT),1,1,29,29,31,31
XIWKOF,ILP / CSD,1,1,33,33,36,36
XIWKOF,ILP / NBO(DFT),1,1,33,33,36,36
XIWKOF,ILP / Hückel(DFT),1,1,33,33,36,36
XIWKOF,CSD / NBO(DFT),1,1,33,33,36,36
XIWKOF,CSD / Hückel(DFT),1,1,33,33,36,36
XIWKOF,NBO(DFT) / Hückel(DFT),1,1,33,33,36,36
XIWNAT,ILP / CSD,0,,30,,36,
XIWNAT,ILP / NBO(DFT),1,1,30,30,36,36
XIWNAT,ILP / Hückel(DFT),1,1,30,30,36,36
XIWNAT,CSD / NBO(DFT),0,,,30,,36
XIWNAT,CSD / Hückel(DFT),0,,,30,,36
XIWNAT,NBO(DFT) / Hückel(DFT),1,1,30,30,36,36
XIWNEX,ILP / CSD,0,,32,,38,
XIWNEX,ILP / NBO(DFT),1,1,32,32,38,38
XIWNEX,ILP / Hückel(DFT),1,1,32,32,38,38
XIWNEX,CSD / NBO(DFT),0,,,32,,38
XIWNEX,CSD / Hückel(DFT),0,,,32,,38
XIWNEX,NBO(DFT) / Hückel(DFT),1,1,32,32,38,38
XIWNOH,ILP / CSD,1,1,36,36,44,44
XIWNOH,ILP / NBO(DFT),1,1,36,36,44,44
XIWNOH,ILP / Hückel(DFT),1,1,36,36,44,44
XIWNOH,CSD / NBO(DFT),1,1,36,36,44,44
XIWNOH,CSD / Hückel(DFT),1,1,36,36,44,44
XIWNOH,NBO(DFT) / Hückel(DFT),1,1,36,36,44,44
XIWPIE,ILP / CSD,1,1,34,34,39,39
XIWPIE,ILP / NBO(DFT),1,1,34,34,39,39
XIWPIE,ILP / Hückel(DFT),1,1,34,34,39,39
XIWPIE,CSD / NBO(DFT),1,1,34,34,39,39
XIWPIE,CSD / Hückel(DFT),1,1,34,34,39,39
XIWPIE,NBO(DFT) / Hückel(DFT),1,1,34,34,39,39
XIWPUQ,ILP / CSD,1,1,34,34,39,39
XIWPUQ,ILP / NBO(DFT),1,1,34,34,39,39
XIWPUQ,ILP / Hückel(DFT),1,1,34,34,39,39
XIWPUQ,CSD / NBO(DFT),1,1,34,34,39,39
XIWPUQ,CSD / Hückel(DFT),1,1,34,34,39,39
XIWPUQ,NBO(DFT) / Hückel(DFT),1,1,34,34,39,39
XIWQEB,ILP / CSD,1,1,34,34,39,39
XIWQEB,ILP / NBO(DFT),1,1,34,34,39,39
XIWQEB,ILP / Hückel(DFT),1,1,34,34,39,39
XIWQEB,CSD / NBO(DFT),1,1,34,34,39,39
XIWQEB,CSD / Hückel(DFT),1,1,34,34,39,39
XIWQEB,NBO(DFT) / Hückel(DFT),1,1,34,34,39,39
XIWSAY,ILP / CSD,0,,28,,36,
XIWSAY,ILP / NBO(DFT),1,1,28,28,36,36
XIWSAY,ILP / Hückel(DFT),1,1,28,28,36,36
XIWSAY,CSD / NBO(DFT),0,,,28,,36
XIWSAY,CSD / Hückel(DFT),0,,,28,,36
XIWSAY,NBO(DFT) / Hückel(DFT),1,1,28,28,36,36
XIWSEC,ILP / CSD,1,1,40,40,54,54
XIWSEC,ILP / NBO(DFT),1,1,40,40,54,54
XIWSEC,ILP / Hückel(DFT),1,1,40,40,54,54
XIWSEC,CSD / NBO(DFT),1,1,40,40,54,54
XIWSEC,CSD / Hückel(DFT),1,1,40,40,54,54
XIWSEC,NBO(DFT) / Hückel(DFT),1,1,40,40,54,54
XIWSIG,ILP / CSD,1,1,44,44,58,58
XIWSIG,ILP / NBO(DFT),1,1,44,44,58,58
XIWSIG,ILP / Hückel(DFT),1,1,44,44,58,58
XIWSIG,CSD / NBO(DFT),1,1,44,44,58,58
XIWSIG,CSD / Hückel(DFT),1,1,44,44,58,58
XIWSIG,NBO(DFT) / Hückel(DFT),1,1,44,44,58,58
XIWTAZ,ILP / CSD,1,1,30,30,36,36
XIWTAZ,ILP / NBO(DFT),1,1,30,30,36,36
XIWTAZ,ILP / Hückel(DFT),1,0,30,30,36,37
XIWTAZ,CSD / NBO(DFT),1,1,30,30,36,36
